,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
71,bio_source_C643,5,-1.446899482504723,1.7332212632883828,7.703958988189697
72,bio_source_C643,6,-1.471480447238418,1.9140975178157495,7.708913564682007
73,bio_source_C643,7,-1.1996779005236062,1.7693019534916912,7.698647975921631
74,bio_source_C643,8,-1.1705483107373484,1.7537285515651344,7.793889760971069
75,bio_source_C643,9,-1.3171600797666705,2.0053586293129477,7.675319194793701
76,bio_source_C643,mean,-1.315594817660317,1.880214817604764,7.726174831390381
77,bio_source_CRL-1634,0,0.5851812191241323,0.2667443982933752,7.726779460906982
78,bio_source_CRL-1634,1,0.6544402879362168,0.2280219743013349,7.732978343963623
79,bio_source_CRL-1634,2,0.6418978959194244,0.2349614835204689,7.717322826385498
80,bio_source_CRL-1634,3,0.6647330696888685,0.2232925573630278,7.795144081115723
81,bio_source_CRL-1634,4,0.6451190586150848,0.2298521343936236,7.767945051193237
82,bio_source_CRL-1634,5,0.6302325413151746,0.2322007826637072,7.726018190383911
83,bio_source_CRL-1634,6,0.6498912354508747,0.2301104652444913,7.727236747741699
84,bio_source_CRL-1634,7,0.6282711010002091,0.2179118340705264,7.814028978347778
85,bio_source_CRL-1634,8,0.6293976479256428,0.22602520016013,7.753955125808716
86,bio_source_CRL-1634,9,0.6357858300956414,0.2236555392448252,7.731786727905273
87,bio_source_CRL-1634,mean,0.636494988707127,0.2312776369255511,7.749319553375244
88,bio_source_Calu-3,0,0.5342543894666616,0.3026150275343823,7.758680820465088
89,bio_source_Calu-3,1,0.60409174392002,0.2329043239907413,7.730796813964844
90,bio_source_Calu-3,2,0.5885708249101206,0.2614079035909514,7.819915771484375
91,bio_source_Calu-3,3,0.571770047083369,0.2765447879218982,7.698961734771728
92,bio_source_Calu-3,4,0.5910202589855864,0.2439926697761719,7.73676061630249
93,bio_source_Calu-3,5,0.5710654117654572,0.2468947033463771,7.710180997848511
94,bio_source_Calu-3,6,0.5773383584947964,0.2620838888693793,7.738113403320312
95,bio_source_Calu-3,7,0.5788050058172663,0.2336359131297146,7.822643518447876
96,bio_source_Calu-3,8,0.5443374708655275,0.2739221863394437,7.74832010269165
97,bio_source_Calu-3,9,0.5749926728007893,0.2464756746724314,7.711361646652222
98,bio_source_Calu-3,mean,0.5736246184109595,0.2580477079171491,7.747573542594909
99,bio_source_Cybrid Cells,0,0.4469152490456803,0.3130453486298673,7.722109794616699
100,bio_source_Cybrid Cells,1,0.5176189803197688,0.2698984213283867,7.748178720474243
101,bio_source_Cybrid Cells,2,0.4833865163131705,0.3308168151860326,7.820576906204224
102,bio_source_Cybrid Cells,3,0.5253173512754636,0.2699248581571406,7.742490768432617
103,bio_source_Cybrid Cells,4,0.511919254056262,0.2897039603143022,7.738613605499268
104,bio_source_Cybrid Cells,5,0.4860041207497769,0.2958922769021194,7.730005025863647
105,bio_source_Cybrid Cells,6,0.5107260388746689,0.2883080704253636,7.829190015792847
106,bio_source_Cybrid Cells,7,0.4642145911910375,0.2765382987141384,7.738081693649292
107,bio_source_Cybrid Cells,8,0.4766528326519487,0.3030305209821035,7.752108335494995
108,bio_source_Cybrid Cells,9,0.4812860591927941,0.3008510767078414,7.7312331199646
109,bio_source_Cybrid Cells,mean,0.4904040993670572,0.2938009647347296,7.755258798599243
110,bio_source_H1-hESC,0,0.5610300045368108,0.5437120835333107,7.760070323944092
111,bio_source_H1-hESC,1,0.5687796089935553,0.5313911428207695,7.84395170211792
112,bio_source_H1-hESC,2,0.5609199999190158,0.5396124124329401,7.746558904647827
113,bio_source_H1-hESC,3,0.5818392075505621,0.5207963433914035,7.753003835678101
114,bio_source_H1-hESC,4,0.5930629377453999,0.5097335533290951,7.764108896255493
115,bio_source_H1-hESC,5,0.5945706342194125,0.498507462642527,7.751512050628662
116,bio_source_H1-hESC,6,0.5895249343069939,0.5129852733427979,7.832381725311279
117,bio_source_H1-hESC,7,0.5532421695441355,0.4995372846344336,7.748300313949585
118,bio_source_H1-hESC,8,0.5576719837689212,0.5284627340541611,7.752535820007324
119,bio_source_H1-hESC,9,0.5677445354653288,0.5220586044473872,7.720580816268921
120,bio_source_H1-hESC,mean,0.5728386016050135,0.5206796894628825,7.767300438880921
121,bio_source_H1933,0,0.4752549782945571,0.410292071960506,7.71789026260376
122,bio_source_H1933,1,0.5443962941597095,0.3868969932180832,7.815048694610596
123,bio_source_H1933,2,0.4724392354130161,0.4487990176574726,7.729537487030029
124,bio_source_H1933,3,0.5437915962163651,0.3855920397511831,7.723707675933838
125,bio_source_H1933,4,0.5533120517340158,0.3558200100456959,7.713119745254517
126,bio_source_H1933,5,0.5076092370209913,0.3668372257912347,7.854433536529541
127,bio_source_H1933,6,0.4860702963800116,0.4244478817117584,7.752211332321167
128,bio_source_H1933,7,0.4785821000808506,0.3778830374586077,7.726349115371704
129,bio_source_H1933,8,0.4434874431953363,0.4135678922418167,7.741405963897705
130,bio_source_H1933,9,0.4864625798507195,0.4414985441872661,7.73542594909668
131,bio_source_H1933,mean,0.4991405812345573,0.4011634714023625,7.750912976264954
132,bio_source_H9-hESC,0,0.5498937641073132,0.4512117901819354,7.849893093109131
133,bio_source_H9-hESC,1,0.5938074447369337,0.4425478667578128,7.7448999881744385
134,bio_source_H9-hESC,2,0.5383289617830304,0.4781925542836853,7.761893749237059
135,bio_source_H9-hESC,3,0.5762359447389385,0.473507921623105,7.801928758621216
136,bio_source_H9-hESC,4,0.5957198169690573,0.4241230930431395,7.743434906005859
137,bio_source_H9-hESC,5,0.5681364287316517,0.4364364715703051,7.838809728622436
138,bio_source_H9-hESC,6,0.5802323905815296,0.439136117496202,7.772043704986572
139,bio_source_H9-hESC,7,0.5404745020397057,0.4294702030321424,7.755749940872192
140,bio_source_H9-hESC,8,0.5297823927065723,0.446857460471187,7.774950265884399
141,bio_source_H9-hESC,9,0.582998140674241,0.4190017598030405,7.777148723602295
142,bio_source_H9-hESC,mean,0.5655609787068973,0.4440485238262556,7.78207528591156
143,bio_source_HAP-1,0,0.522677314087467,0.3482026166662798,7.837747812271118
144,bio_source_HAP-1,1,0.5240928771757207,0.3484767361054992,7.732078552246094
145,bio_source_HAP-1,2,0.4753228221737565,0.3933966039426111,7.757273197174072
146,bio_source_HAP-1,3,0.5106181234223414,0.3746647934408944,7.762148141860962
147,bio_source_HAP-1,4,0.553666481377353,0.3299807120709585,7.86458158493042
148,bio_source_HAP-1,5,0.5083819354474106,0.3495504035302536,7.757616758346558
149,bio_source_HAP-1,6,0.5262266507134841,0.3498570270801064,7.787642478942871
150,bio_source_HAP-1,7,0.5112760705706605,0.3732092792291382,7.758246898651123
151,bio_source_HAP-1,8,0.4843539194082031,0.3247821021293685,7.745738983154297
152,bio_source_HAP-1,9,0.5052450353648545,0.3586799308241263,7.8558290004730225
153,bio_source_HAP-1,mean,0.5121861229741251,0.3550800205019235,7.785890340805054
154,bio_source_HCC tumor,0,0.5252573487832022,0.3741707151846732,7.748595237731934
155,bio_source_HCC tumor,1,0.5506548776595008,0.3351808476136319,7.735819339752197
156,bio_source_HCC tumor,2,0.5020801604833969,0.3900130451688902,7.756911993026733
157,bio_source_HCC tumor,3,0.5207766940926548,0.3691456453812337,7.8611838817596436
158,bio_source_HCC tumor,4,0.5670023666331927,0.3275650110961791,7.754720687866211
159,bio_source_HCC tumor,5,0.5709352873343192,0.3229815650347271,7.746865272521973
160,bio_source_HCC tumor,6,0.5515233089198364,0.340156037341603,7.771064519882202
161,bio_source_HCC tumor,7,0.5087622233062858,0.3587042215199957,7.75054669380188
162,bio_source_HCC tumor,8,0.5302265292426293,0.3683299092019899,7.8440210819244385
163,bio_source_HCC tumor,9,0.5258797241982776,0.3491779798627552,7.758752584457397
164,bio_source_HCC tumor,mean,0.5353098520653296,0.3535424977405678,7.772848129272461
165,bio_source_HCC_adjancent_normal,0,0.5587866243475792,0.4532912529969076,7.761995792388916
166,bio_source_HCC_adjancent_normal,1,0.5573440559001064,0.4184895557297657,7.783023357391357
167,bio_source_HCC_adjancent_normal,2,0.5188292951759417,0.4857813373765904,7.847357273101807
168,bio_source_HCC_adjancent_normal,3,0.5136199729839315,0.4402292611456415,7.758002281188965
169,bio_source_HCC_adjancent_normal,4,0.5727015281864429,0.4242364798559812,7.770946502685547
170,bio_source_HCC_adjancent_normal,5,0.5866122967378595,0.4128928566054375,7.755752563476562
171,bio_source_HCC_adjancent_normal,6,0.5702433344059521,0.4094449856342375,7.784082412719727
172,bio_source_HCC_adjancent_normal,7,0.5342406138743512,0.4387150341251815,7.862546682357788
173,bio_source_HCC_adjancent_normal,8,0.5806904655278946,0.4079317630101016,7.775872230529785
174,bio_source_HCC_adjancent_normal,9,0.5348157460299581,0.4183376767222936,7.736594915390015
175,bio_source_HCC_adjancent_normal,mean,0.5527883933170017,0.4309350203202139,7.783617401123047
176,bio_source_HCT116,0,0.4933282514483785,0.3979231176167588,7.803084850311279
177,bio_source_HCT116,1,0.5171730193818436,0.4024101961398069,7.8964684009552
178,bio_source_HCT116,2,0.5102464663608859,0.4130879568632138,7.765197038650513
179,bio_source_HCT116,3,0.5531806666091543,0.37246022789381,7.8054163455963135
180,bio_source_HCT116,4,0.5508233394905558,0.3548922447046806,7.76145076751709
181,bio_source_HCT116,5,0.5589074278755456,0.3749369299522609,7.808905124664307
182,bio_source_HCT116,6,0.5228112003707488,0.3839354093314798,7.859624624252319
183,bio_source_HCT116,7,0.533816866636658,0.3426996247097564,7.771889686584473
184,bio_source_HCT116,8,0.5180907236895304,0.3611494414780137,7.745469093322754
185,bio_source_HCT116,9,0.5297766407932363,0.4020493042155544,7.742054224014282
186,bio_source_HCT116,mean,0.5288154602656537,0.3805544452905336,7.795956015586853
187,bio_source_HEK293,0,0.4869219807351735,0.3273362510153403,7.865165948867798
188,bio_source_HEK293,1,0.51565083955851,0.3234543471507421,7.765261650085449
189,bio_source_HEK293,2,0.4829263320865808,0.3434398175127867,7.78131628036499
190,bio_source_HEK293,3,0.4859655471753961,0.3458218034976034,7.766197919845581
191,bio_source_HEK293,4,0.5426689541488027,0.3012286151910366,7.7552711963653564
192,bio_source_HEK293,5,0.5221520771224335,0.3187040079679007,7.844806909561157
193,bio_source_HEK293,6,0.4896420685855295,0.3442590057167348,7.755929231643677
194,bio_source_HEK293,7,0.4733182403971897,0.319812024500576,7.77376651763916
195,bio_source_HEK293,8,0.4977717294160598,0.3102390628270147,7.788228511810303
196,bio_source_HEK293,9,0.498832959128873,0.3274595520640208,7.8822619915008545
197,bio_source_HEK293,mean,0.4995850728354549,0.3261754487443756,7.797820615768432
198,bio_source_HEK293T,0,0.4791894084126493,0.31398725853045,7.780863523483276
199,bio_source_HEK293T,1,0.5215077981985469,0.3041838044619097,7.779409646987915
200,bio_source_HEK293T,2,0.4948731148749168,0.3175361284708474,7.769071817398071
201,bio_source_HEK293T,3,0.5246266325465558,0.2875935351017238,7.832481384277344
202,bio_source_HEK293T,4,0.5638043648779325,0.2656761803976508,7.775330305099487
203,bio_source_HEK293T,5,0.5401548718302809,0.2888450955460347,7.782284736633301
204,bio_source_HEK293T,6,0.5353106981592122,0.2892939308483037,7.793384790420532
205,bio_source_HEK293T,7,0.5057247067077071,0.28280608794981,7.758869647979736
206,bio_source_HEK293T,8,0.5369465402252018,0.26101821938766,7.856397867202759
207,bio_source_HEK293T,9,0.5378096328004807,0.2857629442873254,7.771384716033935
208,bio_source_HEK293T,mean,0.5239947768633485,0.2896703184981715,7.789947843551635
209,bio_source_HMECs,0,0.7000308427063382,0.2588972156633469,7.75918984413147
210,bio_source_HMECs,1,0.7336306396557064,0.2284617152442762,7.767068147659302
211,bio_source_HMECs,2,0.6943064533573204,0.2780967071704759,7.868598699569702
212,bio_source_HMECs,3,0.7185661119957956,0.2435150848797357,7.757797718048096
213,bio_source_HMECs,4,0.7351754133482638,0.2352028629777078,7.81987190246582
214,bio_source_HMECs,5,0.7325863648570997,0.2113704216906179,7.769299745559692
215,bio_source_HMECs,6,0.7383902414741068,0.2265837877163295,7.775922060012817
216,bio_source_HMECs,7,0.73241450876581,0.2412443426641254,7.8535847663879395
217,bio_source_HMECs,8,0.7341687133762484,0.2145153374576462,7.780622720718384
218,bio_source_HMECs,9,0.7305382723135967,0.2285966542686724,7.770519256591797
219,bio_source_HMECs,mean,0.7249807561850287,0.2366484129732934,7.792247486114502
220,bio_source_HSB2,0,0.3499791141440894,0.3200517503265349,7.778569459915161
221,bio_source_HSB2,1,0.3793763294238262,0.2934174220854058,7.858196973800659
222,bio_source_HSB2,2,0.3657791592243621,0.3024543700207046,7.745683670043945
223,bio_source_HSB2,3,0.386975339781986,0.2904320204207151,7.744193077087402
224,bio_source_HSB2,4,0.3799069558914077,0.3088682300477131,7.790398120880127
225,bio_source_HSB2,5,0.3598902428238867,0.2649377014808633,7.76230525970459
226,bio_source_HSB2,6,0.3927523033485426,0.298757239710523,7.873620986938477
227,bio_source_HSB2,7,0.3373507300988633,0.2936082411292227,7.751922130584717
228,bio_source_HSB2,8,0.3336289144228437,0.2905204442476752,7.7656989097595215
229,bio_source_HSB2,9,0.3425002869742664,0.3088889264723018,7.752655506134033
230,bio_source_HSB2,mean,0.3628139376134074,0.297193634594166,7.782324409484863
231,bio_source_HSPCs,0,0.3413737100232022,0.3762207171093573,7.845688104629517
232,bio_source_HSPCs,1,0.3656435902342499,0.3862787858073223,7.774731159210205
233,bio_source_HSPCs,2,0.4154165244490695,0.3818755813864292,7.736733198165893
234,bio_source_HSPCs,3,0.4448543130383077,0.3260728046567257,7.770978450775146
235,bio_source_HSPCs,4,0.4195151312792662,0.3282007064807497,7.792746782302856
236,bio_source_HSPCs,5,0.4119308166518494,0.3167842481105551,7.75329852104187
237,bio_source_HSPCs,6,0.4008887678209206,0.3584836221962711,7.7885589599609375
238,bio_source_HSPCs,7,0.3779549546050241,0.3557132290883518,7.753906011581421
239,bio_source_HSPCs,8,0.4177669290517213,0.3445287985645738,7.77576756477356
240,bio_source_HSPCs,9,0.4282725756501595,0.3306810681885665,7.846382856369018
241,bio_source_HSPCs,mean,0.402361731280377,0.3504839561588903,7.783879160881042
242,bio_source_HeLa,0,0.5419630336989554,0.2345718305671969,7.755459547042847
243,bio_source_HeLa,1,0.6020488137138933,0.2105558697694413,7.799820423126221
244,bio_source_HeLa,2,0.5520655220745986,0.2359111176183576,7.771193504333496
245,bio_source_HeLa,3,0.5991696851303472,0.2206225391303764,7.879899024963379
246,bio_source_HeLa,4,0.6276735142174186,0.2034776717021452,7.7871482372283936
247,bio_source_HeLa,5,0.6131514296022247,0.2041536416640478,7.761945486068726
248,bio_source_HeLa,6,0.5975965984129876,0.2187709510709145,7.784341812133789
249,bio_source_HeLa,7,0.5759804527855883,0.2087145592365879,7.797144889831543
250,bio_source_HeLa,8,0.5719447813518261,0.2034488637965696,7.860989570617676
251,bio_source_HeLa,9,0.5597780836674149,0.2250190462196162,7.778760194778442
252,bio_source_HeLa,mean,0.5841371914655255,0.2165246090775254,7.7976702690124515
253,bio_source_HeLa S3,0,0.5456604492923919,0.2894558398201184,7.757733821868896
254,bio_source_HeLa S3,1,0.6081714567071071,0.2438211844509049,7.75486421585083
255,bio_source_HeLa S3,2,0.5592207885129803,0.2649785562098052,7.875035047531128
256,bio_source_HeLa S3,3,0.5945560559086402,0.2484925771872266,7.799429416656494
257,bio_source_HeLa S3,4,0.620670857258153,0.2320636359898821,7.784598112106323
258,bio_source_HeLa S3,5,0.620813500153488,0.2380640261936237,7.77875018119812
259,bio_source_HeLa S3,6,0.594766068592259,0.2487510588846351,7.79443359375
260,bio_source_HeLa S3,7,0.5522620908501745,0.2472988799424668,7.851818084716797
261,bio_source_HeLa S3,8,0.550449525268311,0.2625125110030316,7.772072076797485
262,bio_source_HeLa S3,9,0.616479154675855,0.2310704280810535,7.788681030273437
